Daniele_De_Santis_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0.702	5.63965
0.7025	9.97009
0.703	6.04248
0.7035	1.71204
0.704	4.12903
0.7045	9.46655
0.705	3.92761
0.7055	8.45947
0.706	4.63257
0.7065	3.42407
0.707	7.45239
0.7075	5.43823
0.708	5.0354
0.7085	4.73328
0.709	1.91345
0.7095	2.41699
0.71	7.75452
0.7105	3.7262
0.711	5.74036
0.7115	1.00708
0.712	3.8269
0.7125	7.45239
0.713	7.5531
0.7135	5.63965
0.714	6.54602
0.7145	3.7262
0.715	4.73328
0.7155	6.64673
0.716	3.02124
0.7165	4.02832
0.717	5.13611
0.7175	1.3092
0.718	2.41699
0.7185	5.33752
0.719	9.26514
0.7195	6.54602
0.72	5.33752
0.7205	13.39417
