Franco_Uliana_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.532	4.53186
0.5325	2.21558
0.533	0.50354
0.5335	4.12903
0.534	7.75452
0.5345	3.92761
0.535	6.04248
0.5355	6.44531
0.536	3.92761
0.5365	3.7262
0.537	1.3092
0.5375	1.51062
0.538	6.54602
0.5385	6.64673
0.539	11.48071
0.5395	1.81274
0.54	5.23682
0.5405	0.50354
0.541	5.23682
0.5415	6.3446
0.542	10.27222
0.5425	8.45947
0.543	9.97009
0.5435	9.36584
0.544	3.52478
0.5445	4.02832
0.545	8.66089
0.5455	5.53894
0.546	6.3446
0.5465	4.22974
0.547	2.31628
0.5475	5.0354
0.548	7.75452
0.5485	5.74036
0.549	4.22974
0.5495	0
0.55	-2.21558
0.5505	3.12195
0.551	3.8269
0.5515	1.71204
0.552	-0.80566
0.5525	0.80566
0.553	0
0.5535	-0.90637
0.554	4.33044
0.5545	1.10779
0.555	2.71912
0.5555	10.87646
0.556	6.14319
0.5565	3.52478
0.557	-2.81982
0.5575	6.04248
0.558	4.02832
0.5585	8.8623
0.559	1.00708
0.5595	4.12903
0.56	2.81982
0.5605	4.22974
0.561	-0.50354
0.5615	3.12195
0.562	-0.80566
0.5625	3.12195
0.563	2.71912
0.5635	3.42407
0.564	10.0708
0.5645	7.5531
0.565	7.04956
0.5655	9.56726
0.566	8.66089
0.5665	9.66797
0.567	6.44531
0.5675	6.64673
0.568	4.33044
0.5685	4.53186
0.569	12.89062
0.5695	9.36584
0.57	0.60425
0.5705	8.66089
0.571	6.44531
0.5715	7.65381
0.572	3.52478
0.5725	0.70496
0.573	5.0354
0.5735	-0.30212
0.574	2.41699
0.5745	6.04248
0.575	3.62549
0.5755	3.22266
0.576	3.22266
0.5765	2.81982
0.577	5.74036
0.5775	8.15735
0.578	6.54602
0.5785	6.84814
0.579	14.09912
0.5795	4.53186
0.58	7.15027
0.5805	9.06372
0.581	8.7616
0.5815	8.56018
0.582	8.7616
0.5825	5.63965
0.583	8.56018
0.5835	14.09912
0.584	10.37292
0.5845	9.26514
0.585	10.87646
0.5855	12.89062
0.586	10.0708
0.5865	10.0708
0.587	11.17859
0.5875	10.77576
0.588	13.39417
0.5885	12.89062
0.589	11.78284
0.5895	17.22107
0.59	14.30054
0.5905	15.60974
0.591	8.25806
0.5915	10.0708
0.592	12.38708
0.5925	16.51611
0.593	12.89062
0.5935	10.87646
0.594	9.26514
0.5945	19.33594
0.595	8.05664
0.5955	8.15735
0.596	9.26514
0.5965	10.27222
0.597	7.5531
0.5975	6.14319
0.598	5.63965
0.5985	9.86938
0.599	11.48071
0.5995	7.95593
0.6	7.25098
0.6005	7.45239
0.601	3.62549
0.6015	4.83398
0.602	10.47363
0.6025	1.71204
0.603	1.00708
0.6035	6.84814
0.604	5.84106
0.6045	5.23682
0.605	6.94885
0.6055	8.96301
0.606	6.74744
0.6065	9.16443
0.607	7.75452
0.6075	10.17151
0.608	9.66797
0.6085	13.39417
0.609	12.18567
0.6095	13.89771
0.61	13.797
0.6105	9.16443
0.611	7.95593
0.6115	5.53894
0.612	10.27222
0.6125	4.43115
0.613	4.33044
0.6135	6.74744
0.614	5.13611
0.6145	10.0708
0.615	4.93469
0.6155	6.44531
0.616	4.02832
0.6165	8.66089
0.617	8.96301
0.6175	7.04956
0.618	4.93469
0.6185	7.15027
0.619	13.19275
0.6195	11.17859
0.62	14.70337
0.6205	13.09204
0.621	17.01965
0.6215	20.74585
0.622	16.3147
0.6225	11.58142
0.623	10.0708
0.6235	11.58142
0.624	13.09204
0.6245	12.18567
0.625	5.33752
0.6255	8.66089
0.626	11.17859
0.6265	8.05664
0.627	9.76868
0.6275	7.04956
0.628	5.0354
0.6285	0
0.629	3.92761
0.6295	8.8623
0.63	8.05664
0.6305	7.85522
0.631	7.5531
0.6315	13.29346
0.632	10.67505
0.6325	11.78284
0.633	11.78284
0.6335	4.33044
0.634	6.94885
0.6345	2.81982
0.635	5.33752
0.6355	5.53894
0.636	13.29346
0.6365	9.76868
0.637	6.14319
0.6375	10.57434
0.638	4.93469
0.6385	10.47363
