Gianluca_La_Polta_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.6225	-1.2085
0.623	4.43115
0.6235	7.35168
0.624	1.81274
0.6245	4.93469
0.625	2.71912
0.6255	-1.10779
0.626	-0.40283
0.6265	0.90637
0.627	7.95593
0.6275	6.64673
0.628	3.92761
0.6285	5.23682
0.629	4.02832
0.6295	1.71204
0.63	9.16443
0.6305	8.15735
0.631	6.84814
0.6315	14.60266
0.632	11.2793
0.6325	11.07788
0.633	10.0708
0.6335	1.40991
0.634	6.2439
0.6345	10.57434
0.635	7.04956
0.6355	6.14319
0.636	12.99133
0.6365	9.26514
0.637	6.74744
0.6375	0.20142
0.638	5.94177
0.6385	4.12903
0.639	4.93469
0.6395	0.10071
0.64	7.5531
0.6405	11.68213
0.641	6.94885
0.6415	11.38
0.642	8.96301
0.6425	4.43115
0.643	5.0354
0.6435	3.12195
0.644	7.45239
0.6445	13.19275
0.645	8.56018
0.6455	3.7262
0.646	1.61133
0.6465	-0.40283
0.647	4.93469
0.6475	11.58142
0.648	8.8623
0.6485	7.5531
0.649	2.01416
0.6495	3.32336
0.65	6.84814
0.6505	4.83398
0.651	5.33752
0.6515	1.40991
0.652	3.22266
0.6525	7.35168
0.653	4.33044
0.6535	3.62549
0.654	6.54602
0.6545	-1.51062
0.655	3.8269
0.6555	5.53894
0.656	4.93469
0.6565	3.42407
0.657	6.74744
0.6575	2.81982
0.658	7.35168
0.6585	7.04956
0.659	3.32336
0.6595	4.43115
0.66	2.71912
0.6605	4.33044
0.661	8.8623
0.6615	6.74744
0.662	1.61133
0.6625	4.22974
0.663	5.43823
0.6635	5.74036
0.664	4.12903
0.6645	4.12903
0.665	5.74036
0.6655	4.43115
0.666	-0.90637
0.6665	7.35168
0.667	6.64673
0.6675	8.56018
0.668	7.45239
0.6685	7.95593
0.669	6.44531
0.6695	3.02124
0.67	3.22266
0.6705	3.92761
0.671	2.11487
0.6715	5.13611
0.672	3.02124
0.6725	6.04248
0.673	6.84814
0.6735	6.84814
0.674	6.2439
0.6745	8.25806
0.675	9.06372
0.6755	10.47363
0.676	11.78284
0.6765	9.06372
0.677	6.54602
0.6775	6.54602
0.678	6.94885
0.6785	0.80566
0.679	5.23682
0.6795	-1.00708
0.68	-0.40283
0.6805	4.53186
0.681	7.35168
0.6815	6.64673
0.682	5.13611
0.6825	-0.60425
0.683	-2.11487
0.6835	4.93469
0.684	-4.43115
0.6845	2.11487
0.685	-1.00708
0.6855	-2.01416
0.686	-0.20142
0.6865	-2.11487
0.687	-1.91345
0.6875	0.10071
0.688	-2.5177
0.6885	-3.02124
0.689	0.50354
0.6895	1.71204
0.69	3.52478
0.6905	1.3092
0.691	6.44531
0.6915	4.53186
0.692	9.86938
0.6925	4.12903
0.693	9.76868
0.6935	7.25098
0.694	5.94177
0.6945	7.75452
0.695	6.2439
0.6955	7.65381
0.696	5.33752
0.6965	4.22974
0.697	6.94885
0.6975	-1.10779
0.698	7.04956
0.6985	4.22974
0.699	5.53894
0.6995	8.45947
0.7	10.47363
0.7005	3.92761
0.701	4.93469
0.7015	3.92761
0.702	8.66089
0.7025	4.33044
0.703	-0.20142
0.7035	3.12195
0.704	1.91345
0.7045	2.81982
0.705	6.64673
0.7055	7.35168
0.706	0
0.7065	0.90637
0.707	1.40991
0.7075	2.31628
0.708	5.23682
0.7085	0.50354
0.709	4.12903
0.7095	2.92053
0.71	7.35168
0.7105	7.35168
0.711	2.01416
0.7115	6.04248
0.712	4.02832
0.7125	7.15027
0.713	7.65381
0.7135	3.92761
0.714	5.84106
0.7145	0.30212
0.715	3.22266
0.7155	0.90637
0.716	3.62549
