Marco_Margarita_Left_1.c3d  



Time(s):	A_R_bicipite(μV):
0.4055	-2.71912
0.406	-1.40991
0.4065	-2.71912
0.407	1.10779
0.4075	-0.50354
0.408	5.33752
0.4085	6.44531
0.409	12.38708
0.4095	6.2439
0.41	4.73328
0.4105	6.54602
0.411	3.22266
0.4115	-0.10071
0.412	5.53894
0.4125	-0.10071
0.413	3.42407
0.4135	2.01416
0.414	8.56018
0.4145	2.5177
0.415	2.31628
0.4155	7.04956
0.416	6.04248
0.4165	3.92761
0.417	4.83398
0.4175	7.75452
0.418	10.37292
0.4185	11.07788
0.419	6.04248
0.4195	0.40283
0.42	6.54602
0.4205	3.52478
0.421	0.90637
0.4215	5.33752
0.422	2.21558
0.4225	8.05664
0.423	8.25806
0.4235	16.01257
0.424	10.97717
0.4245	9.66797
0.425	7.45239
0.4255	5.53894
0.426	1.10779
0.4265	2.61841
0.427	6.54602
0.4275	7.25098
0.428	7.15027
0.4285	5.43823
0.429	4.12903
0.4295	6.04248
0.43	5.43823
0.4305	3.22266
0.431	5.0354
0.4315	8.35876
0.432	6.3446
0.4325	7.25098
0.433	4.53186
0.4335	3.02124
0.434	2.71912
0.4345	1.10779
0.435	-0.40283
0.4355	1.10779
0.436	3.62549
0.4365	2.5177
0.437	7.75452
0.4375	2.61841
0.438	4.53186
0.4385	2.5177
0.439	8.66089
0.4395	7.95593
0.44	5.94177
0.4405	5.0354
0.441	5.74036
0.4415	4.12903
0.442	6.2439
0.4425	5.53894
0.443	7.25098
0.4435	2.21558
0.444	9.36584
0.4445	12.99133
0.445	4.83398
0.4455	5.94177
0.446	4.83398
0.4465	8.45947
0.447	9.36584
0.4475	5.94177
0.448	6.14319
0.4485	6.54602
0.449	13.39417
0.4495	4.73328
0.45	6.2439
0.4505	8.7616
0.451	6.84814
0.4515	5.94177
0.452	5.94177
0.4525	3.32336
0.453	3.12195
0.4535	5.33752
0.454	3.52478
0.4545	5.23682
0.455	6.94885
0.4555	2.61841
0.456	4.22974
0.4565	3.22266
0.457	5.0354
0.4575	5.43823
0.458	7.35168
0.4585	5.53894
0.459	4.02832
0.4595	3.42407
0.46	5.13611
0.4605	2.01416
0.461	6.2439
0.4615	10.97717
0.462	10.0708
0.4625	6.04248
0.463	8.35876
0.4635	16.21399
0.464	7.75452
0.4645	15.81116
0.465	6.74744
0.4655	3.8269
0.466	12.78992
0.4665	11.48071
0.467	5.84106
0.4675	1.40991
0.468	2.5177
0.4685	4.93469
0.469	0
0.4695	4.93469
0.47	4.83398
0.4705	1.81274
0.471	6.3446
0.4715	-2.92053
0.472	-1.81274
0.4725	-4.73328
0.473	-2.31628
0.4735	-1.40991
0.474	-6.04248
0.4745	5.13611
0.475	6.74744
0.4755	8.05664
0.476	8.05664
0.4765	11.68213
0.477	12.99133
0.4775	15.91187
0.478	11.07788
0.4785	8.66089
0.479	12.48779
0.4795	7.04956
0.48	5.63965
0.4805	5.33752
0.481	9.97009
0.4815	4.73328
0.482	7.35168
0.4825	2.71912
0.483	7.04956
0.4835	2.5177
0.484	2.5177
0.4845	-0.20142
0.485	2.01416
0.4855	-0.50354
0.486	1.91345
0.4865	2.81982
0.487	8.35876
0.4875	3.02124
0.488	2.61841
0.4885	6.04248
0.489	5.74036
0.4895	5.63965
0.49	5.84106
0.4905	6.84814
0.491	11.07788
0.4915	13.49487
0.492	7.65381
0.4925	6.64673
0.493	8.45947
0.4935	9.56726
0.494	8.7616
0.4945	5.63965
0.495	10.17151
0.4955	11.98425
0.496	13.39417
0.4965	11.58142
0.497	12.38708
0.4975	3.12195
0.498	4.73328
0.4985	8.45947
0.499	11.38
0.4995	11.07788
0.5	12.5885
0.5005	12.48779
0.501	8.56018
0.5015	4.53186
0.502	3.02124
0.5025	2.11487
0.503	-1.51062
0.5035	1.40991
0.504	3.02124
0.5045	0.90637
0.505	7.35168
0.5055	5.33752
0.506	11.07788
0.5065	5.53894
0.507	3.62549
0.5075	6.44531
0.508	7.35168
0.5085	6.14319
0.509	2.81982
0.5095	7.85522
0.51	9.26514
0.5105	9.86938
0.511	3.7262
0.5115	2.11487
0.512	3.02124
0.5125	6.74744
0.513	-0.80566
0.5135	-1.91345
0.514	0.60425
0.5145	3.22266
0.515	-0.50354
0.5155	3.7262
0.516	6.64673
0.5165	1.91345
0.517	1.61133
0.5175	-4.02832
0.518	4.33044
0.5185	4.53186
0.519	-2.81982
0.5195	1.40991
0.52	5.84106
0.5205	4.33044
0.521	7.5531
0.5215	6.04248
0.522	6.74744
0.5225	2.61841
0.523	2.81982
0.5235	4.22974
0.524	1.2085
0.5245	5.43823
0.525	11.07788
0.5255	9.36584
0.526	6.14319
0.5265	9.46655
0.527	11.58142
0.5275	7.75452
0.528	9.26514
0.5285	6.04248
0.529	4.73328
0.5295	8.56018
0.53	8.8623
0.5305	6.3446
0.531	7.45239
0.5315	8.15735
0.532	13.19275
0.5325	10.27222
0.533	14.60266
0.5335	9.46655
0.534	7.95593
0.5345	10.37292
0.535	5.43823
0.5355	4.73328
0.536	-0.60425
0.5365	2.5177
0.537	7.65381
0.5375	8.66089
0.538	10.17151
0.5385	8.05664
0.539	7.25098
0.5395	9.06372
0.54	1.00708
0.5405	4.22974
0.541	2.01416
0.5415	0.70496
0.542	7.95593
0.5425	8.96301
0.543	6.54602
0.5435	5.94177
0.544	-0.70496
0.5445	-3.92761
0.545	-1.2085
0.5455	-1.00708
0.546	0.70496
0.5465	-2.92053
0.547	-2.61841
0.5475	-1.40991
0.548	-1.61133
0.5485	-3.42407
0.549	-0.20142
0.5495	6.64673
0.55	1.2085
0.5505	9.16443
0.551	5.53894
0.5515	5.13611
0.552	10.87646
0.5525	8.45947
0.553	9.46655
0.5535	4.33044
0.554	9.06372
0.5545	9.26514
0.555	9.97009
0.5555	7.15027
0.556	5.84106
0.5565	6.94885
0.557	7.25098
0.5575	6.3446
0.558	2.81982
0.5585	3.7262
0.559	11.07788
0.5595	9.86938
0.56	9.76868
0.5605	1.81274
0.561	8.8623
0.5615	7.75452
0.562	8.56018
0.5625	8.8623
0.563	13.39417
0.5635	14.19983
0.564	12.68921
0.5645	11.17859
0.565	9.56726
0.5655	2.5177
0.566	6.3446
0.5665	3.62549
0.567	5.84106
0.5675	4.12903
0.568	0.20142
0.5685	5.63965
0.569	4.83398
0.5695	3.12195
0.57	3.22266
0.5705	4.43115
0.571	5.13611
0.5715	6.3446
0.572	8.15735
0.5725	4.33044
0.573	8.66089
0.5735	6.74744
0.574	10.27222
0.5745	6.94885
0.575	6.2439
0.5755	7.5531
0.576	5.84106
0.5765	8.45947
0.577	5.13611
0.5775	1.3092
0.578	4.53186
0.5785	8.8623
0.579	8.8623
0.5795	5.0354
0.58	6.44531
0.5805	6.2439
0.581	4.83398
0.5815	5.94177
0.582	4.93469
0.5825	2.31628
0.583	4.63257
0.5835	3.92761
0.584	8.8623
0.5845	9.56726
0.585	3.8269
0.5855	1.2085
0.586	3.52478
0.5865	5.53894
0.587	3.02124
0.5875	6.54602
0.588	4.93469
0.5885	11.98425
0.589	8.35876
0.5895	10.47363
0.59	5.0354
0.5905	7.25098
0.591	-0.90637
0.5915	2.31628
0.592	4.33044
0.5925	0.50354
0.593	1.40991
0.5935	6.54602
0.594	5.23682
0.5945	-1.51062
0.595	-0.50354
0.5955	4.93469
0.596	4.33044
0.5965	7.45239
0.597	2.5177
0.5975	8.35876
0.598	0.60425
0.5985	-3.22266
0.599	1.81274
0.5995	1.81274
0.6	8.45947
0.6005	3.7262
0.601	3.02124
0.6015	3.62549
0.602	6.3446
0.6025	5.94177
0.603	9.46655
0.6035	6.74744
0.604	8.25806
0.6045	-3.12195
0.605	5.74036
0.6055	8.8623
0.606	2.81982
0.6065	7.45239
0.607	9.56726
0.6075	7.75452
0.608	6.14319
0.6085	6.84814
0.609	4.83398
0.6095	6.3446
0.61	8.96301
0.6105	6.44531
0.611	7.15027
0.6115	6.94885
0.612	4.93469
0.6125	10.87646
0.613	5.63965
0.6135	5.43823
0.614	4.43115
0.6145	8.56018
0.615	7.75452
0.6155	4.43115
0.616	7.15027
0.6165	2.92053
0.617	1.2085
0.6175	7.04956
0.618	9.76868
0.6185	12.68921
0.619	12.18567
0.6195	14.09912
0.62	8.56018
0.6205	1.71204
0.621	6.44531
0.6215	3.32336
0.622	7.5531
0.6225	4.02832
0.623	7.5531
0.6235	3.32336
0.624	-4.43115
0.6245	-3.92761
0.625	-0.30212
0.6255	5.84106
0.626	-0.90637
0.6265	-1.51062
0.627	2.81982
0.6275	1.2085
0.628	8.05664
0.6285	6.44531
0.629	9.06372
0.6295	7.75452
0.63	2.92053
0.6305	7.25098
0.631	6.14319
0.6315	8.35876
0.632	10.67505
0.6325	11.58142
0.633	9.36584
0.6335	9.76868
0.634	13.39417
0.6345	10.47363
0.635	15.00549
0.6355	16.01257
0.636	15.20691
0.6365	10.77576
0.637	10.17151
0.6375	6.84814
0.638	8.15735
0.6385	10.67505
0.639	15.40833
0.6395	10.77576
0.64	8.35876
0.6405	7.45239
0.641	8.7616
0.6415	10.57434
0.642	6.84814
0.6425	1.91345
0.643	0.80566
0.6435	4.43115
0.644	6.04248
0.6445	0.70496
0.645	4.22974
0.6455	6.84814
0.646	6.14319
0.6465	2.21558
0.647	1.10779
0.6475	12.78992
0.648	1.40991
0.6485	1.61133
0.649	1.51062
0.6495	-4.02832
0.65	-3.52478
0.6505	1.51062
0.651	-1.40991
0.6515	1.2085
0.652	5.13611
0.6525	5.43823
0.653	11.17859
0.6535	11.48071
0.654	18.22815
0.6545	10.17151
0.655	13.29346
0.6555	11.98425
0.656	14.90479
0.6565	10.87646
0.657	9.06372
0.6575	15.40833
0.658	13.39417
0.6585	13.99841
0.659	16.3147
0.6595	13.09204
0.66	8.56018
0.6605	10.47363
0.661	8.15735
0.6615	13.69629
0.662	16.61682
0.6625	8.96301
0.663	11.78284
0.6635	0.30212
0.664	4.83398
0.6645	1.51062
0.665	0.20142
0.6655	2.92053
0.666	0.60425
0.6665	2.01416
0.667	2.31628
0.6675	1.51062
0.668	6.2439
0.6685	0.10071
0.669	3.62549
0.6695	9.36584
0.67	10.97717
0.6705	5.33752
0.671	3.8269
0.6715	3.92761
0.672	4.12903
0.6725	1.81274
0.673	-1.40991
0.6735	4.83398
0.674	-0.50354
0.6745	-3.02124
0.675	1.71204
0.6755	-3.7262
0.676	1.61133
0.6765	-3.12195
0.677	1.2085
0.6775	-2.11487
0.678	5.0354
0.6785	2.71912
0.679	6.44531
0.6795	10.0708
0.68	0.40283
0.6805	7.45239
0.681	4.22974
0.6815	6.94885
0.682	8.35876
0.6825	8.8623
0.683	9.46655
0.6835	7.5531
0.684	8.35876
0.6845	3.42407
0.685	4.33044
0.6855	4.12903
0.686	5.74036
0.6865	10.47363
0.687	7.95593
0.6875	4.53186
0.688	5.43823
0.6885	2.01416
0.689	4.93469
0.6895	9.86938
0.69	10.27222
0.6905	8.56018
0.691	8.56018
0.6915	2.81982
0.692	7.35168
0.6925	4.02832
0.693	6.2439
0.6935	3.12195
0.694	2.71912
0.6945	8.66089
0.695	8.35876
0.6955	6.54602
0.696	4.73328
0.6965	9.56726
0.697	9.76868
0.6975	2.11487
0.698	6.44531
0.6985	5.53894
0.699	6.94885
0.6995	6.04248
0.7	3.12195
0.7005	9.36584
0.701	3.92761
0.7015	6.44531
0.702	2.71912
0.7025	-3.62549
0.703	3.42407
0.7035	1.81274
0.704	1.81274
0.7045	5.13611
0.705	1.61133
0.7055	-0.90637
0.706	6.04248
0.7065	7.85522
0.707	4.22974
0.7075	1.00708
0.708	1.00708
0.7085	4.93469
0.709	3.12195
0.7095	5.13611
0.71	5.94177
0.7105	3.7262
0.711	5.63965
0.7115	3.92761
0.712	4.43115
0.7125	9.66797
0.713	5.63965
0.7135	5.43823
0.714	4.02832
0.7145	2.81982
0.715	7.95593
0.7155	0.10071
0.716	8.7616
0.7165	16.71753
0.717	8.05664
0.7175	8.66089
0.718	5.84106
