Daniele_De_Santis_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.6725	4.43115
0.673	3.02124
0.6735	4.73328
0.674	7.25098
0.6745	4.63257
0.675	4.93469
0.6755	7.35168
0.676	4.63257
0.6765	3.12195
0.677	8.66089
0.6775	2.11487
0.678	5.33752
0.6785	6.3446
0.679	4.93469
0.6795	7.15027
0.68	5.33752
0.6805	2.5177
0.681	7.5531
0.6815	9.97009
0.682	-0.10071
0.6825	2.71912
0.683	5.13611
0.6835	8.8623
0.684	3.7262
0.6845	4.02832
0.685	3.7262
0.6855	4.83398
0.686	0.50354
0.6865	5.33752
0.687	2.31628
0.6875	0.60425
0.688	4.53186
0.6885	6.54602
0.689	1.91345
0.6895	10.77576
0.69	6.44531
0.6905	3.7262
0.691	8.05664
0.6915	10.17151
0.692	8.15735
0.6925	4.83398
0.693	5.43823
0.6935	6.84814
0.694	4.83398
0.6945	11.48071
0.695	8.15735
0.6955	5.0354
0.696	9.16443
0.6965	8.05664
0.697	9.16443
0.6975	7.04956
0.698	7.85522
0.6985	8.35876
0.699	7.04956
0.6995	10.57434
0.7	6.94885
0.7005	7.35168
0.701	7.45239
0.7015	6.64673
0.702	10.97717
0.7025	5.84106
0.703	2.81982
0.7035	9.97009
0.704	7.75452
0.7045	4.83398
0.705	-0.20142
0.7055	10.77576
0.706	7.25098
0.7065	4.12903
0.707	11.38
0.7075	10.17151
0.708	9.16443
0.7085	14.09912
0.709	6.94885
0.7095	4.12903
0.71	12.28638
0.7105	3.42407
0.711	8.66089
0.7115	8.7616
0.712	5.0354
0.7125	4.93469
0.713	0.50354
0.7135	8.35876
0.714	8.66089
0.7145	4.63257
0.715	0.20142
0.7155	8.45947
0.716	7.15027
0.7165	3.32336
0.717	4.73328
0.7175	4.63257
0.718	2.41699
0.7185	2.41699
0.719	4.43115
0.7195	6.04248
0.72	5.43823
