Cristian_Larivera_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.447	11.98425
0.4475	9.97009
0.448	9.46655
0.4485	4.73328
0.449	0.70496
0.4495	-2.71912
0.45	-5.84106
0.4505	-4.73328
0.451	-11.17859
0.4515	-8.66089
0.452	-6.44531
0.4525	-5.74036
0.453	0.30212
0.4535	-4.43115
0.454	5.74036
0.4545	7.75452
0.455	5.53894
0.4555	2.21558
0.456	2.21558
0.4565	3.92761
0.457	3.8269
0.4575	5.13611
0.458	8.45947
0.4585	10.0708
0.459	1.91345
0.4595	-5.33752
0.46	-8.66089
0.4605	-16.61682
0.461	-18.32886
0.4615	-13.69629
0.462	-10.17151
0.4625	-7.75452
0.463	2.01416
0.4635	13.99841
0.464	20.34302
0.4645	20.1416
0.465	25.27771
0.4655	31.11877
0.466	29.10461
0.4665	27.89612
0.467	15.20691
0.4675	10.27222
0.468	12.68921
0.4685	9.16443
0.469	9.06372
0.4695	0.30212
0.47	4.93469
0.4705	-3.32336
0.471	-9.86938
0.4715	-12.48779
0.472	-16.91895
0.4725	-16.01257
0.473	-17.32178
0.4735	-8.45947
0.474	-3.52478
0.4745	9.97009
0.475	15.30762
0.4755	21.04797
0.476	15.81116
0.4765	15.71045
0.477	7.95593
0.4775	7.04956
0.478	4.43115
0.4785	1.3092
0.479	0.70496
0.4795	-2.81982
0.48	-6.54602
0.4805	-7.25098
0.481	-3.92761
0.4815	4.83398
0.482	9.36584
0.4825	12.89062
0.483	12.78992
0.4835	17.52319
0.484	21.04797
0.4845	29.10461
0.485	18.73169
0.4855	24.06921
0.486	15.30762
0.4865	13.39417
0.487	-0.40283
0.4875	-0.90637
0.488	-3.42407
0.4885	-2.21558
0.489	0.90637
0.4895	0.60425
0.49	0.10071
0.4905	2.11487
0.491	1.2085
0.4915	1.2085
0.492	7.45239
0.4925	12.18567
0.493	18.8324
0.4935	11.38
0.494	15.20691
0.4945	10.67505
0.495	10.47363
0.4955	3.8269
0.496	2.01416
0.4965	10.0708
0.497	6.3446
0.4975	6.3446
0.498	1.40991
0.4985	8.7616
0.499	-3.8269
0.4995	3.42407
0.5	3.7262
0.5005	4.73328
0.501	10.37292
0.5015	2.41699
0.502	1.71204
0.5025	-5.13611
0.503	-6.2439
0.5035	0.20142
0.504	-7.95593
0.5045	-8.25806
0.505	-10.27222
0.5055	-13.59558
0.506	-15.60974
0.5065	-20.74585
0.507	-16.21399
0.5075	-17.82532
0.508	-13.89771
0.5085	-4.93469
0.509	-1.91345
0.5095	4.33044
0.51	10.97717
0.5105	16.41541
0.511	9.36584
0.5115	10.0708
0.512	19.03381
0.5125	18.02673
0.513	13.59558
0.5135	17.52319
0.514	22.05505
0.5145	18.8324
0.515	13.19275
0.5155	16.3147
0.516	17.01965
0.5165	21.45081
0.517	21.95435
0.5175	31.01807
0.518	22.05505
0.5185	21.14868
0.519	21.95435
0.5195	9.26514
0.52	10.87646
0.5205	6.44531
0.521	-2.21558
0.5215	-0.30212
0.522	2.92053
0.5225	4.33044
0.523	6.54602
