Franco_Uliana_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.512	101.11084
0.5125	121.45386
0.513	140.18555
0.5135	142.40112
0.514	152.27051
0.5145	155.59387
0.515	159.92432
0.5155	176.13831
0.516	180.16663
0.5165	161.83777
0.517	118.33191
0.5175	63.14392
0.518	2.31628
0.5185	-54.18091
0.519	-115.20996
0.5195	-171.10291
0.52	-194.87
0.5205	-209.57336
0.521	-216.92505
0.5215	-220.85266
0.522	-211.88965
0.5225	-189.23035
0.523	-149.45068
0.5235	-112.08801
0.524	-80.66711
0.5245	-52.771
0.525	-32.83081
0.5255	-14.80408
0.526	2.01416
0.5265	1.00708
0.527	4.93469
0.5275	17.42249
0.528	26.78833
0.5285	29.20532
0.529	29.10461
0.5295	36.75842
0.53	25.27771
0.5305	22.55859
0.531	19.23523
0.5315	13.29346
0.532	14.80408
0.5325	12.89062
0.533	18.02673
0.5335	8.05664
0.534	6.94885
0.5345	9.76868
0.535	5.13611
0.5355	6.74744
0.536	8.35876
0.5365	3.92761
0.537	12.68921
0.5375	10.77576
0.538	8.25806
0.5385	9.86938
0.539	6.3446
0.5395	13.19275
0.54	15.00549
0.5405	14.40125
0.541	16.81824
0.5415	18.53027
0.542	20.84656
0.5425	23.06213
0.543	22.45789
0.5435	27.99683
0.544	23.06213
0.5445	20.54443
0.545	18.73169
0.5455	14.70337
0.546	12.28638
0.5465	17.32178
0.547	18.32886
0.5475	20.64514
0.548	23.26355
0.5485	18.42957
0.549	19.73877
0.5495	24.67346
0.55	25.78125
0.5505	19.94019
0.551	19.13452
0.5515	15.50903
0.552	9.46655
0.5525	11.07788
0.553	4.83398
0.5535	-0.70496
0.554	2.41699
0.5545	-6.2439
0.555	-11.78284
0.5555	-5.74036
0.556	-6.64673
0.5565	-5.94177
0.557	2.01416
0.5575	-1.2085
0.558	1.40991
0.5585	10.17151
0.559	2.92053
0.5595	4.33044
0.56	2.31628
0.5605	-4.83398
0.561	-5.13611
0.5615	3.32336
0.562	0
0.5625	0.40283
0.563	-0.20142
0.5635	9.66797
0.564	7.45239
0.5645	6.44531
0.565	24.47205
0.5655	39.07471
0.566	50.75684
0.5665	54.98657
0.567	49.95117
0.5675	40.08179
0.568	35.65063
0.5685	15.60974
0.569	4.63257
0.5695	-6.04248
0.57	-22.55859
0.5705	-26.08337
0.571	-34.74426
0.5715	-39.77966
0.572	-38.67188
0.5725	-37.86621
0.573	-32.22656
0.5735	-3.42407
