Marco_Margarita_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.6595	3.22266
0.66	11.07788
0.6605	7.75452
0.661	4.43115
0.6615	11.17859
0.662	8.66089
0.6625	9.36584
0.663	9.46655
0.6635	7.45239
0.664	8.05664
0.6645	12.78992
0.665	6.94885
0.6655	4.63257
0.666	6.54602
0.6665	7.04956
0.667	1.3092
0.6675	5.84106
0.668	5.84106
0.6685	7.04956
0.669	1.71204
0.6695	2.11487
0.67	6.04248
0.6705	7.25098
0.671	3.92761
0.6715	6.14319
0.672	4.43115
0.6725	11.68213
0.673	9.97009
0.6735	3.32336
0.674	4.53186
0.6745	1.91345
0.675	0
0.6755	1.81274
0.676	6.84814
0.6765	7.35168
0.677	9.76868
0.6775	4.93469
0.678	4.53186
0.6785	9.16443
0.679	5.94177
0.6795	8.7616
0.68	10.17151
0.6805	0.90637
0.681	4.93469
0.6815	9.16443
0.682	12.5885
0.6825	7.04956
0.683	0.20142
0.6835	6.3446
0.684	7.75452
0.6845	5.84106
0.685	4.33044
0.6855	3.42407
0.686	6.64673
0.6865	4.02832
0.687	4.63257
0.6875	4.02832
0.688	3.8269
0.6885	8.8623
0.689	0
0.6895	1.2085
0.69	2.61841
0.6905	0.50354
0.691	6.3446
0.6915	6.04248
0.692	7.5531
0.6925	-0.60425
0.693	7.85522
0.6935	8.05664
0.694	7.45239
0.6945	4.63257
0.695	1.2085
0.6955	6.44531
0.696	4.63257
0.6965	6.84814
0.697	9.26514
0.6975	9.26514
0.698	6.44531
0.6985	5.23682
0.699	6.44531
0.6995	2.61841
0.7	5.13611
0.7005	8.35876
0.701	-0.10071
0.7015	1.81274
0.702	8.25806
0.7025	4.12903
0.703	10.0708
0.7035	5.74036
0.704	4.53186
0.7045	4.63257
0.705	7.5531
0.7055	6.74744
0.706	6.64673
0.7065	9.97009
0.707	5.84106
0.7075	3.42407
0.708	6.44531
0.7085	7.65381
0.709	6.74744
0.7095	5.63965
0.71	4.43115
0.7105	7.25098
0.711	12.28638
0.7115	9.46655
0.712	8.05664
0.7125	8.56018
0.713	5.63965
0.7135	7.25098
0.714	5.13611
0.7145	2.81982
0.715	3.32336
0.7155	7.65381
0.716	6.44531
0.7165	1.40991
0.717	7.15027
0.7175	8.45947
0.718	5.74036
0.7185	8.15735
0.719	9.66797
0.7195	4.53186
0.72	7.15027
0.7205	7.95593
0.721	4.63257
0.7215	9.06372
