Alessio_Russo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.6715	16.01257
0.672	7.5531
0.6725	15.00549
0.673	43.70728
0.6735	46.12427
0.674	47.23206
0.6745	46.12427
0.675	34.94568
0.6755	21.55151
0.676	8.96301
0.6765	-2.01416
0.677	-14.70337
0.6775	-25.177
0.678	-26.48621
0.6785	-10.37292
0.679	17.82532
0.6795	17.32178
0.68	10.37292
0.6805	2.92053
0.681	-2.41699
0.6815	-15.71045
0.682	-23.76709
0.6825	-28.09753
0.683	-23.06213
0.6835	-26.28479
0.684	-26.08337
0.6845	-22.76001
0.685	-16.81824
0.6855	-21.75293
0.686	-22.45789
0.6865	-16.91895
0.687	-8.7616
0.6875	-6.3446
0.688	2.21558
0.6885	7.45239
0.689	11.68213
0.6895	25.88196
0.69	41.39099
0.6905	64.95667
0.691	83.18481
0.6915	94.2627
0.692	94.2627
0.6925	87.01172
0.693	77.34375
