Marco_Margarita_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.4025	-27.79541
0.403	-93.55774
0.4035	-141.99829
0.404	-174.22485
0.4045	-194.36646
0.405	-197.89124
0.4055	-201.31531
0.406	-194.26575
0.4065	-194.87
0.407	-178.95813
0.4075	-130.41687
0.408	-86.30676
0.4085	-84.09119
0.409	-88.32092
0.4095	-55.99365
0.41	-26.58691
0.4105	-19.23523
0.411	-2.92053
0.4115	59.41772
0.412	103.72925
0.4125	119.64111
0.413	200.40894
0.4135	384.8053
0.414	665.78064
0.4145	1067.90771
0.415	1247.77222
0.4155	1159.75342
0.416	926.41296
0.4165	683.20312
0.417	511.69739
0.4175	269.1925
0.418	-0.80566
0.4185	-262.34436
0.419	-496.08765
0.4195	-703.14331
0.42	-850.68054
0.4205	-898.61755
0.421	-813.01575
0.4215	-677.76489
0.422	-553.89404
0.4225	-463.45825
0.423	-397.09167
0.4235	-325.48828
0.424	-276.94702
0.4245	-225.58594
0.425	-168.18237
0.4255	-127.19421
0.426	-43.70728
0.4265	50.85754
0.427	130.01404
0.4275	162.13989
0.428	136.66077
0.4285	94.66553
0.429	113.09509
0.4295	232.73621
0.43	289.93835
0.4305	290.94543
0.431	280.87463
0.4315	269.99817
0.432	289.53552
0.4325	360.73608
0.433	414.11133
0.4335	479.67224
0.434	615.22522
0.4345	630.63354
0.435	485.61401
0.4355	267.37976
0.436	36.35559
0.4365	-192.65442
0.437	-369.7998
0.4375	-417.03186
0.438	-393.86902
0.4385	-350.16174
0.439	-311.18774
0.4395	-298.80066
0.44	-264.35852
0.4405	-212.29248
0.441	-171.30432
0.4415	-136.66077
0.442	-112.28943
0.4425	-156.09741
0.443	-207.35779
0.4435	-224.17603
0.444	-243.00842
0.4445	-241.69922
0.445	-202.62451
0.4455	-159.11865
0.446	-118.02979
0.4465	-84.49402
0.447	-56.39648
0.4475	-28.9032
0.448	-12.78992
0.4485	-8.96301
0.449	-9.06372
0.4495	-19.13452
0.45	3.02124
0.4505	75.02747
0.451	158.5144
0.4515	190.64026
0.452	303.33252
0.4525	488.43384
0.453	553.89404
0.4535	485.81543
0.454	388.53149
0.4545	290.34119
0.455	199.30115
0.4555	91.04004
0.456	-23.76709
0.4565	-131.52466
0.457	-213.09814
0.4575	-252.37427
0.458	-262.34436
0.4585	-298.59924
0.459	-325.99182
0.4595	-300.31128
0.46	-241.09497
0.4605	-183.18787
0.461	-105.34058
0.4615	-31.72302
0.462	-7.65381
0.4625	24.67346
0.463	36.35559
0.4635	55.18799
0.464	81.17065
0.4645	60.12268
0.465	35.95276
0.4655	13.59558
0.466	3.7262
0.4665	-12.28638
0.467	-29.10461
0.4675	24.16992
