Daniele_De_Santis_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.6535	2.11487
0.654	2.61841
0.6545	2.92053
0.655	5.23682
0.6555	4.22974
0.656	0.70496
0.6565	5.53894
0.657	2.92053
0.6575	0.80566
0.658	7.25098
0.6585	3.22266
0.659	3.02124
0.6595	5.74036
0.66	2.41699
0.6605	3.02124
0.661	1.2085
0.6615	1.51062
0.662	3.8269
0.6625	4.33044
0.663	1.71204
0.6635	4.93469
0.664	0.80566
0.6645	7.04956
0.665	8.56018
0.6655	10.17151
0.666	1.81274
0.6665	1.71204
0.667	3.22266
0.6675	6.2439
0.668	0.90637
0.6685	0.70496
0.669	-0.80566
0.6695	1.71204
0.67	3.8269
0.6705	3.42407
0.671	2.61841
0.6715	3.52478
0.672	3.8269
0.6725	1.71204
0.673	5.23682
0.6735	5.33752
0.674	11.68213
0.6745	3.22266
0.675	6.74744
0.6755	5.74036
0.676	8.35876
0.6765	4.02832
0.677	3.22266
0.6775	1.3092
0.678	4.12903
0.6785	7.75452
0.679	7.15027
0.6795	5.33752
0.68	3.12195
0.6805	8.56018
0.681	6.14319
0.6815	8.56018
0.682	11.68213
0.6825	9.26514
0.683	7.35168
0.6835	11.17859
0.684	6.3446
0.6845	9.26514
0.685	7.45239
0.6855	8.56018
0.686	7.95593
0.6865	7.85522
0.687	2.81982
0.6875	3.32336
0.688	6.3446
0.6885	6.14319
0.689	6.04248
0.6895	6.3446
0.69	11.2793
0.6905	7.25098
0.691	11.88354
0.6915	9.16443
0.692	6.3446
0.6925	1.40991
0.693	4.02832
0.6935	5.33752
0.694	4.73328
0.6945	9.06372
0.695	7.65381
0.6955	1.71204
0.696	10.97717
0.6965	5.33752
0.697	4.22974
0.6975	7.65381
0.698	5.0354
0.6985	4.22974
0.699	5.53894
0.6995	9.26514
0.7	12.28638
0.7005	12.89062
0.701	5.13611
0.7015	6.44531
0.702	6.2439
0.7025	1.2085
0.703	-0.40283
0.7035	6.04248
0.704	6.14319
0.7045	5.23682
0.705	5.53894
0.7055	2.31628
0.706	2.71912
0.7065	1.91345
0.707	2.81982
0.7075	3.12195
0.708	8.05664
0.7085	3.52478
0.709	2.92053
0.7095	5.13611
0.71	0.40283
0.7105	2.31628
0.711	4.33044
0.7115	5.53894
0.712	4.93469
0.7125	1.61133
0.713	0.50354
0.7135	2.92053
0.714	5.53894
0.7145	8.25806
0.715	2.92053
0.7155	10.97717
0.716	1.61133
0.7165	2.81982
0.717	1.71204
0.7175	2.61841
0.718	5.53894
0.7185	4.63257
0.719	3.22266
