Alessio_Russo_Right_2.c3d  



Time(s):	A_R_bicipite(μV):
0.653	10.47363
0.6535	13.29346
0.654	13.39417
0.6545	21.65222
0.655	29.50745
0.6555	38.47046
0.656	51.5625
0.6565	51.76392
0.657	44.11011
0.6575	34.44214
0.658	32.32727
0.6585	31.62231
0.659	20.84656
0.6595	10.57434
0.66	-2.5177
0.6605	-9.06372
0.661	-14.60266
0.6615	-19.23523
0.662	-21.95435
0.6625	-28.9032
0.663	-30.01099
0.6635	-28.09753
0.664	-27.19116
0.6645	-22.35718
0.665	-15.60974
0.6655	-2.31628
0.666	22.15576
0.6665	52.06604
0.667	66.16516
0.6675	69.58923
0.668	70.19348
0.6685	70.49561
0.669	53.77808
0.6695	41.39099
0.67	36.85913
0.6705	18.53027
0.671	4.43115
0.6715	-2.21558
0.672	-7.15027
0.6725	-21.14868
0.673	-26.68762
0.6735	-37.86621
0.674	-36.95984
0.6745	-30.61523
0.675	-33.73718
0.6755	-43.40515
0.676	-44.21082
0.6765	-39.47754
0.677	-32.42798
0.6775	-23.8678
0.678	-17.01965
0.6785	-16.01257
0.679	-26.18408
0.6795	-20.34302
0.68	-17.42249
0.6805	-15.30762
0.681	-7.75452
0.6815	-1.2085
0.682	2.92053
0.6825	3.12195
0.683	4.02832
0.6835	13.99841
0.684	37.36267
0.6845	35.14709
0.685	33.83789
0.6855	37.46338
0.686	38.974
0.6865	33.9386
0.687	24.27063
0.6875	11.68213
0.688	2.11487
0.6885	-1.00708
0.689	1.61133
0.6895	1.40991
0.69	-1.81274
0.6905	3.32336
0.691	4.12903
0.6915	12.89062
0.692	10.0708
0.6925	20.24231
0.693	21.14868
0.6935	16.61682
0.694	13.99841
