Antonio_Festa_Right_3.c3d  



Time(s):	C_R_bicipite(μV):
0.6265	70.19348
0.627	54.48303
0.6275	38.26904
0.628	28.70178
0.6285	19.13452
0.629	20.64514
0.6295	22.86072
0.63	21.95435
0.6305	25.27771
0.631	16.81824
0.6315	16.61682
0.632	10.97717
0.6325	9.16443
0.633	6.54602
0.6335	10.0708
0.634	3.62549
0.6345	11.88354
0.635	9.06372
0.6355	7.95593
0.636	10.87646
0.6365	10.0708
0.637	7.65381
0.6375	7.04956
0.638	5.74036
0.6385	3.7262
0.639	7.85522
0.6395	8.35876
0.64	6.84814
0.6405	8.25806
0.641	11.78284
0.6415	8.35876
0.642	3.62549
0.6425	9.36584
0.643	7.25098
0.6435	10.0708
0.644	5.43823
0.6445	3.12195
0.645	6.44531
0.6455	-0.10071
0.646	1.00708
0.6465	-3.62549
0.647	-4.12903
0.6475	-4.33044
0.648	-3.62549
0.6485	-5.43823
0.649	-1.61133
0.6495	-2.5177
0.65	-0.70496
0.6505	1.40991
0.651	-1.10779
0.6515	-5.53894
0.652	0.20142
0.6525	-3.62549
0.653	-1.2085
0.6535	-0.50354
0.654	-7.04956
0.6545	-4.53186
0.655	-14.40125
0.6555	-17.92603
0.656	-23.36426
0.6565	-30.01099
0.657	-31.4209
0.6575	-33.33435
0.658	-40.48462
0.6585	-38.87329
0.659	-37.36267
0.6595	-43.00232
0.66	-54.48303
0.6605	-52.46887
0.661	-60.3241
0.6615	-63.84888
0.662	-70.69702
0.6625	-72.00623
0.663	-77.04163
0.6635	-73.61755
0.664	-72.81189
0.6645	-72.30835
0.665	-61.43188
0.6655	-51.76392
0.666	-43.70728
0.6665	-28.60107
0.667	-14.09912
0.6675	-0.20142
0.668	22.55859
0.6685	59.21631
0.669	88.0188
0.6695	103.125
0.67	100.90942
0.6705	91.04004
0.671	75.83313
0.6715	65.25879
0.672	52.8717
0.6725	51.66321
0.673	50.95825
0.6735	52.06604
0.674	46.42639
0.6745	45.62073
0.675	43.00232
0.6755	35.44922
0.676	30.71594
0.6765	28.60107
0.677	29.30603
0.6775	32.22656
0.678	35.04639
0.6785	41.69312
0.679	45.92285
0.6795	47.53418
0.68	47.7356
0.6805	55.2887
0.681	45.2179
0.6815	44.61365
0.682	42.7002
0.6825	41.59241
0.683	37.36267
0.6835	34.34143
0.684	30.11169
0.6845	28.39966
0.685	25.68054
0.6855	23.66638
0.686	26.3855
0.6865	25.37842
0.687	17.6239
0.6875	18.73169
0.688	16.41541
0.6885	12.68921
0.689	16.41541
0.6895	13.19275
0.69	13.99841
